Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,PoL,RT
68,150,8,2,5,8,1,4,7,3,6,9,2,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.54911
68,151,8,3,5,8,2,6,9,1,4,7,3,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.8924
68,152,8,3,4,8,2,5,7,1,6,9,1,3,4,8,1,2,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.62656
68,153,8,3,5,9,1,4,7,2,6,8,2,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.64079
68,154,8,2,4,8,3,6,7,1,5,9,1,2,4,8,1,3,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.53475
68,155,8,1,5,9,3,6,7,2,4,8,3,2,4,8,1,3,5,6,7,9,0,2,4,NaN,NaN,1,NaN,NaN,0.88687
68,156,8,2,5,9,1,6,7,3,4,8,3,3,4,8,1,2,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.88503
68,157,8,1,4,7,2,6,8,3,5,9,1,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.68309
68,158,8,1,5,9,2,4,7,3,6,8,2,2,4,7,1,3,5,6,8,9,0,2,4,NaN,NaN,1,NaN,NaN,0.6262
68,159,8,1,6,9,2,4,7,3,5,8,2,2,4,7,1,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.75354
68,160,8,3,4,9,1,6,8,2,5,7,1,3,4,9,1,2,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.55248
68,161,9,3,5,8,2,4,9,1,6,7,3,1,6,7,2,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.5715
68,162,9,2,4,9,1,5,8,3,6,7,3,3,6,7,1,2,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.61853
68,163,9,1,4,8,2,5,9,3,6,7,3,3,6,7,1,2,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.76929
68,164,9,3,6,8,1,4,7,2,5,9,1,3,6,8,1,2,4,5,7,9,1,3,7,NaN,NaN,0,NaN,NaN,0.58324
68,165,9,1,4,9,2,6,8,3,5,7,2,2,6,8,1,3,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.64612
68,166,9,2,5,9,1,4,8,3,6,7,3,3,6,7,1,2,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.62968
68,167,9,3,5,8,1,6,7,2,4,9,2,1,6,7,2,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,1.0117
68,168,9,1,6,8,3,5,9,2,4,7,1,1,6,8,2,3,4,5,7,9,1,3,7,NaN,NaN,0,NaN,NaN,0.54594
68,169,9,2,6,8,3,4,9,1,5,7,3,1,5,7,2,3,4,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.99315
68,170,9,1,4,8,2,6,9,3,5,7,2,2,6,9,1,3,4,5,7,8,0,3,7,NaN,NaN,0,NaN,NaN,0.71217
68,171,9,3,6,8,2,5,9,1,4,7,1,3,6,8,1,2,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.61422
68,172,9,3,4,9,1,5,7,2,6,8,3,2,6,8,1,3,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,1.5653
68,173,9,3,4,9,1,6,7,2,5,8,3,2,5,8,1,3,4,6,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.64389
68,174,9,3,6,7,2,5,8,1,4,9,1,3,6,7,1,2,4,5,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.51499
68,175,9,3,4,8,1,5,9,2,6,7,1,3,4,8,1,2,5,6,7,9,0,3,7,NaN,NaN,0,NaN,NaN,1.3923
68,176,9,2,5,8,3,6,9,1,4,7,2,3,6,9,1,2,4,5,7,8,0,3,7,NaN,NaN,0,NaN,NaN,0.56715
68,177,9,3,4,7,2,6,8,1,5,9,2,2,6,8,1,3,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.75092
68,178,9,1,6,7,2,5,9,3,4,8,1,1,6,7,2,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,1.5412
68,179,9,1,5,7,2,4,9,3,6,8,1,1,5,7,2,3,4,6,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.81116
68,180,9,3,6,8,1,4,7,2,5,9,1,3,6,8,1,2,4,5,7,9,1,3,7,NaN,NaN,0,NaN,NaN,0.50568
68,181,10,2,5,9,3,4,8,1,6,7,3,1,6,7,2,3,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,1.0491
68,182,10,3,6,8,2,4,7,1,5,9,1,3,6,8,1,2,4,5,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.71911
68,183,10,3,6,8,1,4,7,2,5,9,1,3,6,8,1,2,4,5,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.75733
68,184,10,1,4,9,3,5,8,2,6,7,1,1,4,9,2,3,5,6,7,8,0,2,5,NaN,NaN,0,NaN,NaN,0.74853
68,185,10,2,4,9,1,6,7,3,5,8,2,1,6,7,2,3,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.77906
68,186,10,1,5,7,3,4,8,2,6,9,2,3,4,8,1,2,5,6,7,9,0,2,5,NaN,NaN,0,NaN,NaN,1.121
68,187,10,1,5,9,3,6,7,2,4,8,1,1,5,9,2,3,4,6,7,8,0,2,5,NaN,NaN,1,NaN,NaN,0.50379
68,188,10,2,6,7,3,5,9,1,4,8,2,3,5,9,1,2,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.77353
68,189,10,3,5,7,2,4,9,1,6,8,2,2,4,9,1,3,5,6,7,8,1,2,5,NaN,NaN,0,NaN,NaN,0.85321
68,190,10,1,6,8,2,5,7,3,4,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,NaN,NaN,NaN,NaN,NaN,NaN
68,191,10,2,6,8,1,4,7,3,5,9,3,3,5,9,1,2,4,6,7,8,0,2,5,NaN,NaN,1,NaN,NaN,0.83448
68,192,10,3,4,9,1,5,7,2,6,8,2,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,1.2102
68,193,10,1,6,7,2,5,8,3,4,9,1,1,6,7,2,3,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.57606
68,194,10,3,4,9,1,6,7,2,5,8,2,1,6,7,2,3,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,1.0071
68,195,10,3,5,9,2,4,7,1,6,8,3,1,6,8,2,3,4,5,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.8603
68,196,10,1,4,7,3,6,8,2,5,9,1,1,4,7,2,3,5,6,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.71631
68,197,10,1,5,9,2,6,7,3,4,8,2,2,6,7,1,3,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,1.0977
68,198,10,1,4,7,2,5,9,3,6,8,1,1,4,7,2,3,5,6,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.68162
68,199,10,1,5,8,3,4,9,2,6,7,2,3,4,9,1,2,5,6,7,8,0,2,5,NaN,NaN,0,NaN,NaN,1.1527
68,200,10,3,5,9,2,4,8,1,6,7,3,1,6,7,2,3,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.46322
68,201,11,3,4,7,2,5,8,1,6,9,1,3,4,7,1,2,5,6,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.54936
68,202,11,1,5,7,3,4,8,2,6,9,3,2,6,9,1,3,4,5,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.63576
68,203,11,1,5,7,2,6,8,3,4,9,2,2,6,8,1,3,4,5,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.57086
68,204,11,3,4,9,2,6,8,1,5,7,1,3,4,9,1,2,5,6,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.92127
68,205,11,2,4,9,1,5,8,3,6,7,3,3,6,7,1,2,4,5,8,9,1,1,2,NaN,NaN,0,NaN,NaN,0.63881
68,206,11,3,4,7,1,6,8,2,5,9,2,1,6,8,2,3,4,5,7,9,1,1,2,NaN,NaN,0,NaN,NaN,0.58247
68,207,11,3,5,8,2,4,9,1,6,7,3,1,6,7,2,3,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.62105
68,208,11,3,5,8,1,6,7,2,4,9,2,1,6,7,2,3,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.52315
68,209,11,1,5,9,3,4,7,2,6,8,3,2,6,8,1,3,4,5,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.7137
68,210,11,2,5,8,1,4,9,3,6,7,3,3,6,7,1,2,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.72957
68,211,11,3,6,7,1,5,8,2,4,9,1,3,6,7,1,2,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.53551
68,212,11,1,4,9,2,6,7,3,5,8,2,2,6,7,1,3,4,5,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.5025
68,213,11,2,5,8,3,4,9,1,6,7,3,1,6,7,2,3,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.59593
68,214,11,1,5,9,2,6,7,3,4,8,2,2,6,7,1,3,4,5,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.61141
68,215,11,1,6,9,2,4,7,3,5,8,1,1,6,9,2,3,4,5,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.5458
68,216,11,3,4,9,2,5,8,1,6,7,3,1,6,7,2,3,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.58429
68,217,11,2,5,7,3,4,8,1,6,9,3,1,6,9,2,3,4,5,7,8,1,1,2,NaN,NaN,0,NaN,NaN,0.60739
68,218,11,3,6,9,1,4,7,2,5,8,1,3,6,9,1,2,4,5,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.51818
68,219,11,2,6,9,3,4,8,1,5,7,1,2,6,9,1,3,4,5,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.50084
68,220,11,1,5,9,2,6,8,3,4,7,2,2,6,8,1,3,4,5,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.60342
68,221,12,2,4,9,3,5,8,1,6,7,3,1,6,7,2,3,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,1.3907
68,222,12,1,6,8,2,4,9,3,5,7,1,1,6,8,2,3,4,5,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.67653
68,223,12,1,5,8,2,6,7,3,4,9,2,2,6,7,1,3,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.61209
68,224,12,3,4,9,2,5,7,1,6,8,1,3,4,9,1,2,5,6,7,8,0,2,5,NaN,NaN,0,NaN,NaN,0.79381
68,225,12,2,5,7,1,4,8,3,6,9,1,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,1.3219
68,226,12,1,4,7,3,6,8,2,5,9,3,2,5,9,1,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.5115
68,227,12,3,4,7,2,5,8,1,6,9,2,2,5,8,1,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.63794
68,228,12,2,5,7,3,6,9,1,4,8,1,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.74797
68,229,12,3,6,8,1,5,7,2,4,9,2,1,5,7,2,3,4,6,8,9,0,2,5,NaN,NaN,1,NaN,NaN,0.51636
68,230,12,1,4,8,3,5,7,2,6,9,2,3,5,7,1,2,4,6,8,9,0,2,5,NaN,NaN,1,NaN,NaN,0.55446
68,231,12,1,5,8,2,6,7,3,4,9,1,1,5,8,2,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.72046
68,232,12,1,5,8,3,4,7,2,6,9,1,1,5,8,2,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.56798
68,233,12,2,6,8,3,4,7,1,5,9,3,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.55828
68,234,12,3,4,7,1,5,8,2,6,9,2,1,5,8,2,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.47586
68,235,12,1,6,7,2,4,9,3,5,8,3,3,5,8,1,2,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.6042
68,236,12,2,5,9,1,4,8,3,6,7,1,2,5,9,1,3,4,6,7,8,0,2,5,NaN,NaN,1,NaN,NaN,0.78698
68,237,12,3,6,7,2,4,9,1,5,8,3,1,5,8,2,3,4,6,7,9,0,2,5,NaN,NaN,1,NaN,NaN,0.50488
68,238,12,2,4,7,1,5,9,3,6,8,2,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.50255
68,239,12,1,5,7,3,4,9,2,6,8,1,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.46224
68,240,12,1,6,9,3,5,8,2,4,7,2,3,5,8,1,2,4,6,7,9,0,2,5,NaN,NaN,1,NaN,NaN,0.48523
68,241,13,3,5,9,2,6,8,1,4,7,2,2,6,8,1,3,4,5,7,9,0,2,4,NaN,NaN,0,NaN,NaN,0.89971
68,242,13,2,5,9,3,6,7,1,4,8,1,2,5,9,1,3,4,6,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.53001
68,243,13,3,6,7,2,5,9,1,4,8,3,1,4,8,2,3,5,6,7,9,0,2,4,NaN,NaN,1,NaN,NaN,0.54459
68,244,13,1,6,8,2,5,7,3,4,9,1,1,6,8,2,3,4,5,7,9,0,2,4,NaN,NaN,0,NaN,NaN,0.83885
68,245,13,2,6,7,1,4,9,3,5,8,2,1,4,9,2,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,1.2622
68,246,13,1,4,7,3,5,9,2,6,8,2,3,5,9,1,2,4,6,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.71606
68,247,13,1,5,8,2,6,9,3,4,7,1,1,5,8,2,3,4,6,7,9,0,2,4,NaN,NaN,0,NaN,NaN,0.57168
68,248,13,3,5,7,2,6,9,1,4,8,2,2,6,9,1,3,4,5,7,8,0,2,4,NaN,NaN,0,NaN,NaN,1.0097
68,249,13,1,6,7,2,4,9,3,5,8,2,2,4,9,1,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.45597
68,250,13,2,6,7,1,5,9,3,4,8,2,1,5,9,2,3,4,6,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.48018
68,251,13,3,6,9,2,5,7,1,4,8,1,3,6,9,1,2,4,5,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.46931
68,252,13,2,5,7,3,6,9,1,4,8,2,3,6,9,1,2,4,5,7,8,1,2,4,NaN,NaN,0,NaN,NaN,0.49191
68,253,13,1,4,9,3,5,7,2,6,8,1,1,4,9,2,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.48347
68,254,13,1,6,7,3,4,9,2,5,8,2,3,4,9,1,2,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.43488
68,255,13,3,6,7,2,4,8,1,5,9,3,1,5,9,2,3,4,6,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.70415
68,256,13,1,5,9,2,6,8,3,4,7,1,1,5,9,2,3,4,6,7,8,1,2,4,NaN,NaN,0,NaN,NaN,0.98416
68,257,13,2,6,8,3,5,7,1,4,9,3,1,4,9,2,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.64483
68,258,13,3,6,9,1,4,7,2,5,8,1,3,6,9,1,2,4,5,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.45272
68,259,13,1,5,8,3,4,7,2,6,9,3,2,6,9,1,3,4,5,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.46743
68,260,13,2,5,7,3,6,9,1,4,8,2,3,6,9,1,2,4,5,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.90629
68,261,14,1,6,9,3,5,8,2,4,7,1,1,6,9,2,3,4,5,7,8,1,3,7,NaN,NaN,0,NaN,NaN,0.59919
68,262,14,2,5,8,1,6,7,3,4,9,2,1,6,7,2,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.51123
68,263,14,3,6,9,2,4,8,1,5,7,1,3,6,9,1,2,4,5,7,8,0,3,7,NaN,NaN,0,NaN,NaN,0.50887
68,264,14,1,5,9,2,4,7,3,6,8,3,3,6,8,1,2,4,5,7,9,1,3,7,NaN,NaN,0,NaN,NaN,0.53234
68,265,14,3,5,9,2,6,8,1,4,7,2,2,6,8,1,3,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.59496
68,266,14,1,4,8,3,6,7,2,5,9,2,3,6,7,1,2,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.5368
68,267,14,1,6,9,3,4,7,2,5,8,1,1,6,9,2,3,4,5,7,8,1,3,7,NaN,NaN,0,NaN,NaN,0.51992
68,268,14,2,5,7,3,4,9,1,6,8,3,1,6,8,2,3,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.5658
68,269,14,2,4,8,3,6,9,1,5,7,2,3,6,9,1,2,4,5,7,8,0,3,7,NaN,NaN,0,NaN,NaN,0.58989
68,270,14,2,5,7,1,6,8,3,4,9,2,1,6,8,2,3,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.46807
68,271,14,2,5,8,1,4,7,3,6,9,3,3,6,9,1,2,4,5,7,8,0,3,7,NaN,NaN,0,NaN,NaN,0.70639
68,272,14,3,5,8,2,6,7,1,4,9,2,2,6,7,1,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.50615
68,273,14,1,5,8,3,6,7,2,4,9,2,3,6,7,1,2,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.52023
68,274,14,2,6,8,3,4,9,1,5,7,1,2,6,8,1,3,4,5,7,9,1,3,7,NaN,NaN,0,NaN,NaN,0.6778
68,275,14,1,4,9,3,5,7,2,6,8,3,2,6,8,1,3,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.47639
68,276,14,3,5,7,2,6,8,1,4,9,2,2,6,8,1,3,4,5,7,9,1,3,7,NaN,NaN,0,NaN,NaN,0.50061
68,277,14,3,5,9,1,4,7,2,6,8,3,2,6,8,1,3,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.60283
68,278,14,1,5,7,2,4,9,3,6,8,3,3,6,8,1,2,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.58424
68,279,14,3,6,9,1,4,8,2,5,7,1,3,6,9,1,2,4,5,7,8,0,3,7,NaN,NaN,0,NaN,NaN,0.46316
68,280,14,1,6,8,3,4,9,2,5,7,1,1,6,8,2,3,4,5,7,9,1,3,7,NaN,NaN,0,NaN,NaN,0.51027
68,281,15,3,6,9,1,5,7,2,4,8,1,3,6,9,1,2,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,1.1963
68,282,15,1,4,8,2,5,9,3,6,7,3,3,6,7,1,2,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.5799
68,283,15,1,6,7,3,5,9,2,4,8,1,1,6,7,2,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.60087
68,284,15,2,5,9,1,4,7,3,6,8,1,2,5,9,1,3,4,6,7,8,0,2,6,NaN,NaN,0,NaN,NaN,0.48095
68,285,15,3,4,9,2,6,7,1,5,8,2,2,6,7,1,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.56733
68,286,15,3,6,7,2,4,8,1,5,9,1,3,6,7,1,2,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.74089
68,287,15,2,5,9,1,6,7,3,4,8,2,1,6,7,2,3,4,5,8,9,0,2,6,NaN,NaN,1,NaN,NaN,0.54926
68,288,15,3,4,7,2,5,9,1,6,8,3,1,6,8,2,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,1.4031
68,289,15,2,4,8,3,5,7,1,6,9,3,1,6,9,2,3,4,5,7,8,0,2,6,NaN,NaN,1,NaN,NaN,0.69719
68,290,15,1,5,9,2,6,8,3,4,7,2,2,6,8,1,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.49609
68,291,15,3,5,9,1,6,8,2,4,7,2,1,6,8,2,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.4786
68,292,15,1,6,8,3,4,9,2,5,7,1,1,6,8,2,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.48545
68,293,15,2,5,8,3,6,7,1,4,9,2,3,6,7,1,2,4,5,8,9,0,2,6,NaN,NaN,1,NaN,NaN,0.5559
68,294,15,2,4,7,3,5,9,1,6,8,3,1,6,8,2,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.57826
68,295,15,2,4,9,3,6,8,1,5,7,2,3,6,8,1,2,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.51414
68,296,15,1,6,7,3,5,8,2,4,9,1,1,6,7,2,3,4,5,8,9,0,2,6,NaN,NaN,1,NaN,NaN,0.47242
68,297,15,1,6,7,2,5,9,3,4,8,1,1,6,7,2,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.50252
68,298,15,2,4,7,1,6,9,3,5,8,2,1,6,9,2,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.74168
68,299,15,2,6,9,1,5,8,3,4,7,1,2,6,9,1,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.49966
68,300,15,1,4,8,3,6,7,2,5,9,2,3,6,7,1,2,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.52316
68,301,16,1,5,9,2,6,8,3,4,7,2,2,6,8,1,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.58725
68,302,16,3,6,9,2,4,7,1,5,8,1,3,6,9,1,2,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.7376
68,303,16,2,5,7,1,4,8,3,6,9,3,3,6,9,1,2,4,5,7,8,1,3,8,NaN,NaN,0,NaN,NaN,0.60013
68,304,16,2,4,7,1,5,9,3,6,8,3,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.79169
68,305,16,1,6,9,3,4,7,2,5,8,1,1,6,9,2,3,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.50144
68,306,16,1,5,9,2,6,8,3,4,7,2,2,6,8,1,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.74901
68,307,16,1,4,8,2,5,7,3,6,9,3,3,6,9,1,2,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.52355
68,308,16,3,6,9,2,4,8,1,5,7,1,3,6,9,1,2,4,5,7,8,1,3,8,NaN,NaN,0,NaN,NaN,0.5225
68,309,16,1,5,9,3,6,8,2,4,7,2,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.59286
68,310,16,1,6,8,3,4,7,2,5,9,1,1,6,8,2,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.56699
68,311,16,2,5,8,3,6,7,1,4,9,2,3,6,7,1,2,4,5,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.52571
68,312,16,2,4,8,3,5,9,1,6,7,3,1,6,7,2,3,4,5,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.54943
68,313,16,1,5,9,2,4,7,3,6,8,3,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.47584
68,314,16,1,4,7,3,6,8,2,5,9,2,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.5131
68,315,16,3,4,8,1,6,9,2,5,7,2,1,6,9,2,3,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.71333
68,316,16,2,5,7,3,6,9,1,4,8,2,3,6,9,1,2,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.50325
68,317,16,3,6,9,2,5,7,1,4,8,1,3,6,9,1,2,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.50944
68,318,16,2,6,7,1,5,9,3,4,8,1,2,6,7,1,3,4,5,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.50165
68,319,16,1,5,9,2,4,8,3,6,7,3,3,6,7,1,2,4,5,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.50661
68,320,16,2,6,8,1,4,7,3,5,9,1,2,6,8,1,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.42625
68,321,17,2,6,9,3,5,7,1,4,8,1,2,6,9,1,3,4,5,7,8,1,3,7,NaN,NaN,0,NaN,NaN,1.2159
68,322,17,3,5,9,2,4,7,1,6,8,3,1,6,8,2,3,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.57525
68,323,17,3,4,8,2,5,9,1,6,7,3,1,6,7,2,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.58087
68,324,17,2,5,7,1,4,9,3,6,8,1,2,5,7,1,3,4,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.49927
68,325,17,2,5,7,3,4,8,1,6,9,1,2,5,7,1,3,4,6,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.56961
68,326,17,2,4,7,3,6,8,1,5,9,1,2,4,7,1,3,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.51292
68,327,17,2,4,8,1,5,9,3,6,7,3,3,6,7,1,2,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.75194
68,328,17,1,6,8,3,5,7,2,4,9,2,3,5,7,1,2,4,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.58171
68,329,17,3,5,8,2,6,9,1,4,7,3,1,4,7,2,3,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.6366
68,330,17,2,6,9,1,4,7,3,5,8,2,1,4,7,2,3,5,6,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.49985
68,331,17,3,6,9,2,5,7,1,4,8,2,2,5,7,1,3,4,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.45782
68,332,17,3,6,8,2,4,7,1,5,9,2,2,4,7,1,3,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.47285
68,333,17,3,5,8,2,4,7,1,6,9,2,2,4,7,1,3,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.46344
68,334,17,2,6,9,1,5,7,3,4,8,2,1,5,7,2,3,4,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.55855
68,335,17,2,5,8,3,6,9,1,4,7,3,1,4,7,2,3,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.69209
68,336,17,2,5,9,1,6,8,3,4,7,3,3,4,7,1,2,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.82696
68,337,17,2,4,8,1,5,9,3,6,7,3,3,6,7,1,2,4,5,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.78651
68,338,17,3,6,8,2,5,7,1,4,9,2,2,5,7,1,3,4,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.71269
