Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,RT,WithinGameTrial,PoL,Adult,Age,AgeGroup,Block,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,TotalLookingTime,Entropy
60,106,6,3,4,7,2,5,8,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,2,4,0.0,0.0,0.0,False,0.64443,6,,True,21.88,Adult,3,0.0,0.0,0.0326797385620915,0.7026143790849675,0.0294117647058823,0.0,0.0,0.0,0.0,0.2352941176470585,1.224,0.0
60,107,6,3,5,9,1,4,7,2,6,8,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,2,4,0.0,0.0,0.0,False,0.70745,7,,True,21.88,Adult,3,0.0,0.0066006600660066,0.0,0.0,0.0,0.9603960396039604,0.0,0.0,0.0,0.033003300330033,1.212,0.0
60,108,6,2,4,7,1,6,8,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,2,4,0.0,0.0,0.0,False,0.59425,8,,True,21.88,Adult,3,0.0078740157480314,0.0,0.0,0.0,0.8950131233595799,0.073490813648294,0.0,0.0,0.0,0.0236220472440944,1.5240000000000002,0.09036134057114473
60,109,6,2,5,7,3,4,9,1,6,8,3.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,2,4,0.0,0.0,0.0,False,0.56086,9,,True,21.88,Adult,3,0.0,0.0,0.0,0.0,0.0,0.6639344262295085,0.0,0.0,0.0,0.3360655737704914,1.464,0.24752033145099261
60,110,6,3,4,9,1,5,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,2,4,0.0,0.0,0.0,False,0.80794,10,,True,21.88,Adult,3,0.0,0.0,0.0163398692810457,0.9477124183006536,0.0,0.0,0.0,0.0,0.0,0.0359477124183006,1.224,0.0
60,111,6,1,6,7,3,4,9,2,5,8,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,4,0.0,0.0,0.0,False,0.68514,11,,True,21.88,Adult,3,0.0119760479041916,0.0,0.0,0.0209580838323353,0.8143712574850298,0.1287425149700599,0.0,0.0,0.0,0.0239520958083832,1.3360000000000003,0.28846092710047727
60,112,6,3,6,7,2,4,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,2,4,0.0,0.0,0.0,False,1.1965,12,,True,21.88,Adult,3,0.0,0.0,0.032520325203252,0.0,0.0,0.8997289972899726,0.032520325203252,0.0,0.0,0.0352303523035232,1.476000000000001,0.0
60,113,6,1,6,7,3,5,8,2,4,9,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,4,0.0,0.0,0.0,False,0.53049,13,,True,21.88,Adult,3,0.0108108108108108,0.0,0.0243243243243243,0.0,0.8135135135135133,0.1135135135135135,0.0,0.0,0.0,0.0378378378378378,1.48,0.2693664469513503
60,114,6,2,5,8,3,4,9,1,6,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,2,4,0.0,0.0,1.0,False,0.5939,14,,True,21.88,Adult,3,0.0,0.0,0.0,0.0026246719160104,0.0,0.8950131233595799,0.0314960629921259,0.0,0.0,0.0708661417322834,1.524,0.01419781917903835
60,115,6,2,6,8,1,4,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,2,4,0.0,0.0,0.0,False,0.69528,15,,True,21.88,Adult,3,0.0076530612244897,0.0,0.0,0.0510204081632653,0.5586734693877554,0.0,0.0,0.0,0.2066326530612244,0.1760204081632651,1.5679999999999996,0.5926341474645671
60,116,6,1,5,7,2,6,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,2,4,0.0,0.0,1.0,False,1.0471,16,,True,21.88,Adult,3,0.0,0.0,0.0,0.7773584905660376,0.0,0.0,0.0,0.0,0.0,0.2226415094339623,1.06,0.17820716263721184
60,117,6,1,5,7,2,6,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,2,4,0.0,0.0,1.0,False,0.74978,17,,True,21.88,Adult,3,0.0,0.0,0.0,0.8333333333333336,0.0,0.0,0.0,0.0,0.0,0.1666666666666662,1.056,0.13829686071127503
60,118,6,2,4,9,1,5,8,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,2,4,0.0,0.0,0.0,False,0.79634,18,,True,21.88,Adult,3,0.0,0.0096463022508038,0.0,0.2733118971061097,0.0225080385852089,0.3118971061093245,0.0,0.0,0.0,0.3826366559485527,1.2440000000000009,0.3307679035106196
60,119,6,2,5,8,1,4,9,3,6,7,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,2,4,0.0,0.0,0.0,False,0.76268,19,,True,21.88,Adult,3,0.0029585798816568,0.0,0.0,0.9437869822485206,0.0,0.0,0.0,0.0,0.0,0.0532544378698224,1.3520000000000003,0.0
60,120,6,1,6,8,3,5,7,2,4,9,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,4,0.0,0.0,0.0,False,0.54564,20,,True,21.88,Adult,3,0.0,0.0,0.0,0.1542416452442157,0.1773778920308484,0.0,0.5012853470437016,0.0,0.0,0.167095115681234,1.556,0.594338676581061
60,121,7,2,6,8,1,4,9,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,False,0.62014,1,,True,21.88,Adult,4,0.0,0.037037037037037,0.0,0.0,0.0222222222222222,0.8814814814814815,0.0,0.0444444444444444,0.0,0.0148148148148148,0.5400000000000005,0.07699941157150943
60,122,7,2,4,8,3,6,9,1,5,7,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,3,8,0.0,0.0,0.0,False,0.65762,2,,True,21.88,Adult,4,0.0,0.0247349823321554,0.0318021201413427,0.4416961130742049,0.0,0.4416961130742048,0.0,0.0212014134275618,0.0035335689045936,0.0353356890459363,1.132,0.4465031949495449
60,123,7,3,6,7,2,4,9,1,5,8,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,3,8,0.0,0.0,0.0,False,0.32014,3,,True,21.88,Adult,4,0.0,0.0314465408805031,0.0,0.3459119496855347,0.0,0.4308176100628929,0.1666666666666666,0.0,0.0125786163522012,0.0125786163522012,1.2720000000000005,0.6020371033489662
60,124,7,2,6,7,3,4,9,1,5,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,3,8,0.0,0.0,0.0,False,0.51919,4,,True,21.88,Adult,4,0.0,0.0805860805860806,0.0,0.0109890109890109,0.0,0.3406593406593403,0.0476190476190476,0.0,0.0183150183150183,0.5018315018315022,1.0919999999999992,0.650615530690065
60,125,7,3,6,7,1,4,8,2,5,9,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,False,0.44581,5,,True,21.88,Adult,4,0.0,0.0,0.0876494023904382,0.0,0.0,0.7729083665338645,0.0398406374501992,0.0119521912350597,0.0,0.0876494023904382,1.004,0.4923237250559251
60,126,7,3,4,8,2,6,9,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,False,0.56555,6,,True,21.88,Adult,4,0.1317829457364341,0.0,0.0581395348837209,0.1705426356589148,0.0193798449612403,0.0155038759689922,0.0,0.0,0.0232558139534883,0.5813953488372091,1.032,0.3126635630703485
60,127,7,2,6,8,1,5,7,3,4,9,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,False,0.51479,7,,True,21.88,Adult,4,0.1587301587301587,0.0,0.0,0.0,0.734126984126984,0.0,0.0238095238095238,0.0,0.0,0.0833333333333333,1.0079999999999996,0.5534635808507308
60,128,7,1,6,9,3,4,7,2,5,8,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,False,0.65068,8,,True,21.88,Adult,4,0.0,0.0,0.3220858895705523,0.2546012269938651,0.1779141104294479,0.0,0.0061349693251533,0.0061349693251533,0.0,0.2331288343558278,1.3040000000000005,0.6776384840980905
60,129,7,2,6,9,1,4,7,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,3,8,0.0,0.0,1.0,False,0.59299,9,,True,21.88,Adult,4,0.0,0.0,0.0,0.6205673758865247,0.0070921985815602,0.0,0.0106382978723404,0.0,0.0,0.3617021276595745,1.1280000000000006,0.03194720124382761
60,130,7,2,5,8,3,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,3,8,0.0,0.0,0.0,False,0.71935,10,,True,21.88,Adult,4,0.0,0.0,0.031055900621118,0.1397515527950311,0.0,0.4006211180124223,0.0,0.0,0.0124223602484472,0.4161490683229814,1.2879999999999998,0.33356974176452103
60,131,7,3,4,8,2,6,7,1,5,9,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,3,8,0.0,0.0,0.0,False,0.65379,11,,True,21.88,Adult,4,0.0,0.2968299711815565,0.0,0.0,0.0,0.6628242074927954,0.0172910662824207,0.0,0.0,0.0230547550432273,1.3879999999999992,0.6401453226546532
60,132,7,2,4,8,3,5,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,False,0.56387,12,,True,21.88,Adult,4,0.0693430656934307,0.0,0.1970802919708023,0.0,0.0328467153284671,0.2335766423357663,0.0145985401459854,0.0,0.0182481751824817,0.4343065693430664,1.0959999999999992,0.5337991967197195
60,133,7,2,5,7,3,6,8,1,4,9,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,3,8,0.0,0.0,1.0,False,0.75581,13,,True,21.88,Adult,4,0.0,0.0,0.0836012861736334,0.0,0.0,0.877813504823151,0.0,0.0257234726688102,0.0,0.0128617363344051,1.2439999999999998,0.3786846351180837
60,134,7,2,6,8,3,5,7,1,4,9,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,3,8,0.0,0.0,0.0,False,0.56197,14,,True,21.88,Adult,4,0.0,0.0,0.3644314868804665,0.0,0.597667638483965,0.0,0.0058309037900874,0.0,0.0,0.032069970845481,1.3719999999999997,0.6421670105164575
60,135,7,3,6,9,2,5,8,1,4,7,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,False,0.8331,15,,True,21.88,Adult,4,0.0,0.2903225806451611,0.0,0.0,0.6483870967741937,0.0,0.0,0.0193548387096774,0.0,0.0419354838709677,1.2400000000000002,0.6520374164133175
60,136,7,3,5,8,2,6,7,1,4,9,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,False,0.67178,16,,True,21.88,Adult,4,0.0,0.0,0.0157068062827225,0.0,0.0654450261780102,0.5000000000000001,0.0104712041884816,0.0209424083769633,0.0,0.387434554973822,1.5279999999999994,0.29550229992194443
60,137,7,3,6,9,2,4,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,False,0.62894,17,,True,21.88,Adult,4,0.0594795539033457,0.0,0.0408921933085501,0.0,0.0446096654275092,0.6542750929368025,0.0223048327137546,0.0185873605947955,0.0,0.159851301115242,1.0760000000000003,0.35627687354213317
60,138,7,2,5,9,3,4,8,1,6,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,8,0.0,0.0,0.0,False,0.49226,18,,True,21.88,Adult,4,0.0,0.0,0.1898016997167139,0.3824362606232295,0.1671388101983001,0.0113314447592068,0.0141643059490084,0.0,0.0,0.2351274787535412,1.412,0.27216128680959323
60,139,7,3,4,8,1,5,7,2,6,9,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,False,0.4908,19,,True,21.88,Adult,4,0.5768025078369908,0.0,0.0,0.0,0.244514106583072,0.0,0.0,0.0,0.0,0.178683385579937,1.2759999999999996,0.6023803440501938
60,140,7,3,4,8,2,6,9,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,False,0.46616,20,,True,21.88,Adult,4,0.0318471337579618,0.0445859872611465,0.0,0.146496815286624,0.4554140127388535,0.1210191082802549,0.0159235668789809,0.0,0.0063694267515923,0.1783439490445857,1.2559999999999991,0.4859757640234534
60,141,8,2,4,8,3,5,9,1,6,7,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,3,0.0,0.0,0.0,False,0.72011,1,20.0,True,21.88,Adult,4,0.0,0.0,0.0164835164835164,0.0,0.3983516483516479,0.1648351648351649,0.0027472527472527,0.2197802197802202,0.1758241758241755,0.0219780219780219,1.4560000000000004,0.30310510786227995
60,142,8,2,6,8,1,4,9,3,5,7,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,3,0.0,0.0,0.0,False,0.92686,2,20.0,True,21.88,Adult,4,0.0,0.0,0.0343980343980341,0.0073710073710073,0.9410319410319412,0.0,0.0122850122850122,0.0,0.0,0.0049140049140049,1.628,0.032944403932646506
60,143,8,1,6,9,3,5,7,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,1,3,0.0,0.0,0.0,False,0.49323,3,20.0,True,21.88,Adult,4,0.0,0.4835164835164836,0.0,0.3626373626373624,0.1032967032967033,0.0,0.0,0.0087912087912087,0.0,0.0417582417582417,1.8200000000000005,0.692524917810055
60,144,8,1,6,9,2,5,7,3,4,8,3.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,1,3,0.0,0.0,1.0,False,0.50034,4,20.0,True,21.88,Adult,4,0.0210526315789473,0.0,0.0,0.0,0.1078947368421053,0.3263157894736841,0.0,0.0,0.2684210526315789,0.2763157894736842,1.5199999999999998,0.0
60,145,8,2,4,8,1,6,9,3,5,7,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,1,3,0.0,0.0,0.0,False,0.76286,5,20.0,True,21.88,Adult,4,0.0,0.0,0.1273712737127368,0.0,0.831978319783198,0.0,0.0,0.0,0.0,0.040650406504065,1.476,0.0
60,146,8,3,5,7,2,6,9,1,4,8,3.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,1,3,0.0,0.0,0.0,False,0.80984,6,20.0,True,21.88,Adult,4,0.0,0.0,0.0160183066361556,0.1189931350114415,0.3707093821510296,0.0137299771167048,0.0160183066361556,0.0,0.0,0.4645308924485128,1.7479999999999996,0.23056308116066077
60,147,8,1,4,9,3,6,7,2,5,8,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,1,3,0.0,0.0,0.0,False,1.0401,7,20.0,True,21.88,Adult,4,0.0,0.0,0.5914396887159532,0.0,0.0,0.0194552529182879,0.0077821011673151,0.0,0.0,0.3813229571984438,1.0280000000000002,0.0
60,148,8,1,5,8,3,4,9,2,6,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,1,3,0.0,0.0,1.0,False,0.61413,8,20.0,True,21.88,Adult,4,0.0,0.0,0.1735294117647059,0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.8147058823529412,1.36,0.3242156666071262
60,149,8,1,6,8,3,4,7,2,5,9,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,1,3,0.0,0.0,1.0,False,0.29348,9,20.0,True,21.88,Adult,4,0.0,0.0,0.0146341463414634,0.1512195121951217,0.4536585365853661,0.2902439024390242,0.0,0.0,0.0,0.0902439024390243,1.6400000000000006,0.31628770231278286
60,150,8,2,4,8,3,5,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,1,3,0.0,0.0,0.0,False,0.62815,10,20.0,True,21.88,Adult,4,0.0,0.0,0.0104986876640419,0.5091863517060367,0.0078740157480314,0.0,0.0,0.3228346456692913,0.0,0.1496062992125985,1.524,0.0
60,151,8,3,4,7,2,5,8,1,6,9,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,1,3,0.0,0.0,1.0,False,0.7067,11,20.0,True,21.88,Adult,4,0.0,0.0,0.017156862745098,0.5171568627450982,0.0955882352941177,0.0,0.2352941176470588,0.0,0.0,0.1348039215686272,1.6319999999999997,0.6837882813721037
60,152,8,3,4,7,1,6,8,2,5,9,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,1,3,0.0,0.0,1.0,False,0.52168,12,20.0,True,21.88,Adult,4,0.0,0.0226244343891402,0.0,0.004524886877828,0.7285067873303168,0.004524886877828,0.1742081447963799,0.0,0.006787330316742,0.0588235294117647,1.7680000000000002,0.29933725391893046
60,153,8,2,6,7,1,5,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,1,3,0.0,0.0,1.0,False,1.1123,13,20.0,True,21.88,Adult,4,0.0,0.0091743119266055,0.0,0.0,0.0,0.834862385321101,0.0068807339449541,0.0,0.0,0.1490825688073392,1.7440000000000002,0.0
60,154,8,1,4,9,3,5,7,2,6,8,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,1,3,0.0,0.0,0.0,False,0.64644,14,20.0,True,21.88,Adult,4,0.0053050397877984,0.0,0.0,0.5305039787798406,0.0,0.0,0.0,0.0,0.3050397877984087,0.1591511936339523,1.5080000000000005,0.6610817899182343
60,155,8,3,4,7,2,5,9,1,6,8,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,1,3,0.0,0.0,1.0,False,0.69309,15,20.0,True,21.88,Adult,4,0.0,0.0,0.0088105726872246,0.6806167400881056,0.0,0.0,0.2775330396475771,0.0,0.0,0.0330396475770925,1.816,0.6001273737952508
60,156,8,3,4,7,1,5,9,2,6,8,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,1,3,0.0,0.0,1.0,False,0.52377,16,20.0,True,21.88,Adult,4,0.0220820189274447,0.0,0.0,0.0,0.8801261829653001,0.0,0.0157728706624605,0.0063091482649842,0.0,0.0757097791798103,1.2680000000000005,0.05957420782580501
60,157,8,1,6,7,2,4,8,3,5,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,1,3,0.0,0.0,0.0,False,0.63524,17,20.0,True,21.88,Adult,4,0.0,0.0,0.6066350710900474,0.0924170616113744,0.277251184834123,0.0,0.0,0.0,0.0,0.0236966824644549,1.6880000000000006,0.2003309342622945
60,158,8,3,5,7,1,6,8,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,1,3,0.0,0.0,0.0,False,0.5855,18,20.0,True,21.88,Adult,4,0.0,0.3204545454545456,0.0,0.5659090909090907,0.0,0.0954545454545454,0.0,0.0,0.0068181818181818,0.0113636363636363,1.760000000000001,0.6561701817316258
60,159,8,1,5,7,3,6,9,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,3,0.0,0.0,0.0,False,0.54322,19,20.0,True,21.88,Adult,4,0.0,0.0,0.1650943396226416,0.0,0.0141509433962264,0.3231132075471698,0.0,0.0,0.0,0.497641509433962,1.696,0.0
60,160,8,2,5,9,3,4,8,1,6,7,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,1,3,0.0,0.0,1.0,False,0.59074,20,20.0,True,21.88,Adult,4,0.0,0.0192307692307692,0.0,0.3149038461538465,0.0,0.2475961538461539,0.0,0.0072115384615384,0.2668269230769228,0.144230769230769,1.663999999999999,0.36358179643030547
60,161,9,2,4,7,1,6,8,3,5,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,1,3,0.0,0.0,0.0,True,0.87714,1,6.0,True,21.88,Adult,5,0.0072992700729926,0.0,0.0,0.0,0.0,0.8321167883211679,0.0,0.0,0.0,0.1605839416058394,1.0960000000000003,0.17189026224375295
60,162,9,1,5,8,2,4,9,3,6,7,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,1,3,0.0,0.0,0.0,True,0.62092,2,6.0,True,21.88,Adult,5,0.0,0.516245487364621,0.0,0.0866425992779783,0.0,0.0,0.0,0.0,0.3068592057761732,0.0902527075812274,1.1079999999999997,0.8335654741334546
60,163,9,1,6,8,2,5,9,3,4,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,1,3,0.0,0.0,0.0,True,0.45907,3,6.0,True,21.88,Adult,5,0.0,0.5902255639097742,0.0,0.0,0.1616541353383463,0.0,0.0,0.0,0.1654135338345862,0.0827067669172932,1.0639999999999998,0.8223175054515959
60,164,9,3,5,9,2,6,8,1,4,7,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,1,3,0.0,0.0,0.0,True,0.24968,4,6.0,True,21.88,Adult,5,0.0,0.806179775280899,0.0,0.0,0.0,0.1657303370786515,0.0,0.0,0.0,0.0280898876404494,1.4239999999999997,0.42924408879680886
60,165,9,1,5,8,2,6,7,3,4,9,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,1,3,0.0,0.0,0.0,True,0.24878,5,6.0,True,21.88,Adult,5,0.0,0.6996699669966995,0.0,0.0,0.0,0.0132013201320132,0.1551155115511552,0.0,0.0,0.132013201320132,1.2120000000000002,0.5425786513175407
60,166,9,2,6,8,3,5,9,1,4,7,2.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,1,3,0.0,0.0,1.0,True,0.23899,6,6.0,True,21.88,Adult,5,0.0,0.0,0.3150183150183154,0.0,0.0109890109890109,0.0,0.0,0.0,0.5384615384615383,0.1355311355311351,1.0920000000000003,0.6797521475101493
60,167,9,3,6,7,2,4,9,1,5,8,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,1,3,0.0,0.0,1.0,True,1.0459,7,6.0,True,21.88,Adult,5,0.0033783783783783,0.4493243243243242,0.0,0.0236486486486482,0.0,0.0,0.0,0.0,0.0033783783783783,0.520270270270271,1.1839999999999993,0.0
60,168,9,1,4,9,3,5,8,2,6,7,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,1,3,0.0,0.0,1.0,True,0.60471,8,6.0,True,21.88,Adult,5,0.0,0.0,0.7331189710610927,0.0,0.1382636655948553,0.0,0.0,0.0,0.0,0.1286173633440518,1.2440000000000002,0.45617757126650715
60,169,9,2,6,9,3,5,8,1,4,7,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,1,3,0.0,0.0,1.0,True,0.53053,9,6.0,True,21.88,Adult,5,0.0,0.0,0.6299212598425199,0.0,0.2624671916010497,0.0,0.0,0.0,0.0,0.1076115485564304,1.5240000000000002,0.5845633417162909
60,170,9,1,4,7,2,5,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,1,3,0.0,0.0,1.0,True,0.86664,10,6.0,True,21.88,Adult,5,0.0,0.3099630996309965,0.0,0.0,0.0,0.003690036900369,0.0,0.0,0.0,0.6863468634686345,1.084,0.01881648820291212
60,171,9,3,4,8,1,6,7,2,5,9,1.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,1,3,0.0,0.0,1.0,True,0.80769,11,6.0,True,21.88,Adult,5,0.5484633569739953,0.0,0.1205673758865249,0.08983451536643,0.0,0.0070921985815602,0.0,0.0047281323877068,0.0,0.2293144208037826,1.6919999999999995,0.4522645018535328
60,172,9,3,4,7,2,6,8,1,5,9,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,1,3,0.0,0.0,1.0,True,0.51127,12,6.0,True,21.88,Adult,5,0.0,0.1943661971830986,0.5014084507042254,0.0056338028169014,0.0,0.0,0.0056338028169014,0.0,0.0,0.292957746478873,1.4200000000000004,0.36818632370997123
60,173,9,2,4,7,3,5,9,1,6,8,2.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,1,3,0.0,0.0,1.0,True,0.55856,13,6.0,True,21.88,Adult,5,0.0,0.0,0.6526610644257704,0.0,0.3305322128851539,0.0,0.0,0.0,0.0,0.0168067226890756,1.4280000000000004,0.5865625279005725
60,174,9,3,4,7,2,5,8,1,6,9,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,1,3,0.0,0.0,1.0,True,0.6442,14,6.0,True,21.88,Adult,5,0.0,0.3947368421052632,0.4973684210526317,0.0157894736842105,0.0,0.0,0.0026315789473684,0.0,0.0,0.089473684210526,1.52,0.3900442704212552
60,175,9,2,6,8,1,4,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,1,3,0.0,0.0,1.0,True,0.69155,15,6.0,True,21.88,Adult,5,0.3531157270029673,0.3471810089020775,0.0741839762611276,0.0,0.0,0.0,0.0,0.0,0.0,0.2255192878338277,1.348,0.17564693946529206
60,176,9,3,6,9,1,4,7,2,5,8,1.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,1,3,0.0,0.0,1.0,True,0.70511,16,6.0,True,21.88,Adult,5,0.1652719665271967,0.0,0.7071129707112971,0.0,0.0,0.0962343096234308,0.0,0.0,0.0,0.0313807531380753,1.912,0.428123792344554
60,177,9,1,5,8,3,4,7,2,6,9,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,1,3,0.0,0.0,1.0,True,0.96824,17,6.0,True,21.88,Adult,5,0.2478632478632488,0.0,0.0940170940170939,0.0,0.0,0.0,0.0,0.0,0.0,0.6581196581196572,0.4680000000000003,0.20233035033431782
60,178,9,3,5,8,1,4,7,2,6,9,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,1,3,0.0,0.0,1.0,True,0.80643,18,6.0,True,21.88,Adult,5,0.3007915567282324,0.0,0.4881266490765168,0.0,0.0923482849604222,0.0,0.0,0.0,0.0,0.1187335092348284,1.5160000000000002,0.5188962940509294
60,179,9,1,6,9,3,4,8,2,5,7,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,1,3,0.0,0.0,1.0,True,0.54163,19,6.0,True,21.88,Adult,5,0.2122186495176846,0.0064308681672025,0.7202572347266882,0.0,0.0,0.0,0.0,0.0,0.0,0.0610932475884244,1.2440000000000002,0.21513517793241263
