,Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,PoL,RT,WithinGameTrial,Adult,Age,Block,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10
11142,61,343,18,2,4,7,1,6,8,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,3,8,,,0.0,False,,0.37253,3,False,17.07,9,0.0,0.0,0.037433155080213935,0.0,0.2684491978609626,0.0010695187165775403,0.0,0.0,0.07486631016042777,0.6181818181818182
11143,61,344,18,1,4,7,2,6,8,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,3,8,,,0.0,False,,0.45931,4,False,17.07,9,0.0,0.41060291060291076,0.013513513513513483,0.0,0.16632016632016627,0.0,0.05093555093555095,0.004158004158004157,0.03742203742203739,0.31704781704781687
11144,61,345,18,2,5,8,1,4,7,3,6,9,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,0.0,3,8,,,0.0,False,,1.1704,5,False,17.07,9,0.11967779056386652,0.0,0.27848101265822794,0.005753739930955121,0.0,0.06559263521288834,0.0,0.0,0.1518987341772152,0.3785960874568469
11145,61,346,18,2,5,8,3,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,3,8,,,0.0,False,,0.32143,6,False,17.07,9,0.17898022892819973,0.19562955254942774,0.002081165452653486,0.019771071800208068,0.007284079084287201,0.2799167533818939,0.13111342351716962,0.0,0.002081165452653486,0.1831425598335067
11146,61,347,18,1,5,9,2,4,8,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,3,8,,,0.0,False,,0.79967,7,False,17.07,9,0.0,0.26645435244161364,0.16772823779193216,0.005307855626326965,0.0,0.15392781316348192,0.19639065817409765,0.14437367303609333,0.0,0.06581740976645432
11147,61,348,18,2,4,9,3,6,7,1,5,8,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,3,8,,,0.0,False,,0.88657,8,False,17.07,9,0.4325221238938055,0.0,0.12168141592920352,0.0,0.0,0.36393805309734517,0.0,0.0,0.0,0.08185840707964588
11148,61,349,18,1,5,9,2,6,7,3,4,8,3.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,3,8,,,1.0,False,,0.64479,9,False,17.07,9,0.0,0.20624303232998886,0.11817168338907469,0.00891861761426976,0.0,0.2998885172798216,0.052396878483835035,0.00891861761426976,0.0,0.3054626532887402
11149,61,350,18,3,5,7,1,6,8,2,4,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,False,,0.39538,10,False,17.07,9,0.14174972314507198,0.0,0.22369878183831665,0.0,0.02547065337763012,0.14950166112956806,0.059800664451827155,0.07973421926910298,0.0,0.32004429678848295
11150,61,351,18,2,6,9,1,4,7,3,5,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,3,8,,,0.0,False,,1.3143,11,False,17.07,9,0.16529774127310054,0.07905544147843957,0.0,0.007186858316221766,0.0,0.1468172484599589,0.0,0.0,0.3819301848049281,0.21971252566735122
11151,61,352,18,1,6,7,3,5,8,2,4,9,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,3,8,,,0.0,False,,0.57677,12,False,17.07,9,0.1754587155963303,0.19495412844036686,0.0,0.026376146788990827,0.0057339449541284416,0.009174311926605507,0.0,0.0,0.19266055045871566,0.3956422018348625
11152,61,353,18,2,5,7,1,4,8,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,3,8,,,0.0,False,,0.99183,13,False,17.07,9,0.0,0.0,0.12169312169312166,0.019047619047618997,0.1259259259259259,0.09735449735449732,0.0,0.0,0.0,0.6359788359788361
11153,61,354,18,1,4,8,2,5,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,3,8,,,0.0,False,,0.55042,14,False,17.07,9,0.0,0.0,0.03699136868064119,0.0,0.0,0.11960542540073968,0.0,0.0,0.0,0.8434032059186192
11154,61,355,18,2,6,8,1,5,9,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,3,8,,,0.0,False,,0.51648,15,False,17.07,9,0.0021574973031283713,0.0,0.17367853290183388,0.1218985976267529,0.046386192017260006,0.02481121898597627,0.003236245954692557,0.0,0.0,0.627831715210356
11155,61,356,18,1,5,7,3,4,9,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,False,,0.76295,16,False,17.07,9,0.0,0.015889830508474447,0.004237288135593222,0.26906779661016944,0.0,0.1302966101694915,0.0,0.0,0.0031779661016949163,0.5773305084745763
11156,61,357,18,3,5,9,2,6,7,1,4,8,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,3,8,,,0.0,False,,0.50651,17,False,17.07,9,0.004968944099378884,0.0,0.13540372670807466,0.20372670807453386,0.20496894409937894,0.008695652173913047,0.0,0.0,0.13167701863354025,0.3105590062111802
11157,61,358,18,1,4,8,3,6,9,2,5,7,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,False,,0.50513,18,False,17.07,9,0.04081632653061225,0.0,0.0038265306122448983,0.2410714285714286,0.0,0.2742346938775511,0.0,0.005102040816326499,0.08545918367346945,0.34948979591836715
11158,61,359,18,1,6,7,2,4,8,3,5,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,False,,0.44002,19,False,17.07,9,0.0,0.15974440894568698,0.0,0.1597444089456867,0.0010649627263045799,0.0,0.0,0.380191693290735,0.0,0.29925452609158687
11159,61,360,18,3,5,7,2,6,8,1,4,9,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,False,,0.50258,20,False,17.07,9,0.0,0.09499999999999986,0.026250000000000002,0.16875,0.0,0.4075,0.0,0.12875000000000011,0.0,0.17375
11160,61,361,19,3,6,7,1,4,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,False,,0.5345,1,False,17.07,10,0.03070624360286591,0.36540429887410447,0.0,0.033776867963152504,0.41862845445240543,0.0,0.0,0.0,0.10951893551688835,0.04196519959058332
11161,61,362,19,2,6,9,3,5,7,1,4,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,False,,0.78898,2,False,17.07,10,0.07222787385554426,0.54323499491353,0.005086469989827061,0.0,0.0,0.08646998982706008,0.0030518819938962364,0.0,0.2095625635808749,0.08036622583926752
11162,61,363,19,2,6,7,3,5,9,1,4,8,2.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,1,2,,,0.0,False,,0.70043,3,False,17.07,10,0.06067415730337077,0.22696629213483135,0.2831460674157303,0.0,0.0,0.006741573033707864,0.0022471910112359544,0.0,0.39325842696629204,0.02696629213483157
11163,61,364,19,3,5,8,2,6,9,1,4,7,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,False,,0.5062,4,False,17.07,10,0.0,0.5921348314606744,0.04157303370786515,0.0,0.0,0.16292134831460678,0.003370786516853933,0.0,0.1786516853932583,0.021348314606741522
11164,61,365,19,2,6,7,3,4,9,1,5,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,1,2,,,1.0,False,,0.79349,5,False,17.07,10,0.0,0.2601214574898785,0.10425101214574897,0.0607287449392713,0.0,0.2550607287449393,0.19331983805668013,0.0,0.01113360323886637,0.11538461538461535
11165,61,366,19,2,4,9,1,6,7,3,5,8,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,False,,0.77649,6,False,17.07,10,0.08629441624365486,0.39898477157360407,0.0,0.0,0.0,0.0040609137055837565,0.0,0.0,0.28730964467005077,0.2233502538071066
11166,61,367,19,2,5,7,1,6,9,3,4,8,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,1,2,,,1.0,False,,0.44646,7,False,17.07,10,0.15100316789862714,0.4889123548046462,0.0,0.0,0.08764519535374864,0.012671594508975714,0.1319957761351637,0.0,0.006335797254487962,0.12143611404435053
11167,61,368,19,3,4,9,1,6,8,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,1,2,,,1.0,False,,0.50134,8,False,17.07,10,0.09384460141271456,0.6387487386478305,0.0,0.0,0.0,0.0,0.11604439959636727,0.0,0.0,0.15136226034308767
11168,61,369,19,2,5,7,3,6,8,1,4,9,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,1,2,,,1.0,False,,0.62826,9,False,17.07,10,0.0,0.436105476673428,0.1044624746450304,0.0,0.07505070993914803,0.08113590263691683,0.11866125760649089,0.0,0.0,0.18458417849898573
11169,61,370,19,3,4,7,1,6,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,False,,0.44305,10,False,17.07,10,0.012956419316843321,0.48881036513545373,0.0,0.0,0.11425206124852771,0.0,0.11307420494699638,0.0,0.08127208480565357,0.18963486454652528
11170,61,371,19,3,6,7,1,5,9,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,2,,,1.0,False,,0.57779,11,False,17.07,10,0.02244897959183673,0.7448979591836735,0.032653061224489695,0.0,0.0,0.0,0.03571428571428571,0.0,0.009183673469387728,0.15510204081632653
11171,61,372,19,1,4,8,3,5,7,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,False,,0.52043,12,False,17.07,10,0.05438066465256797,0.6918429003021149,0.1752265861027189,0.0,0.0,0.0,0.0,0.0,0.0,0.0785498489425981
11172,61,373,19,2,5,7,3,6,8,1,4,9,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,1,2,,,1.0,False,,0.66276,13,False,17.07,10,0.0,0.7291875626880642,0.1283851554663992,0.0,0.0,0.0,0.042126379137412254,0.0,0.0,0.10030090270812428
11173,61,374,19,1,5,9,2,4,7,3,6,8,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,1,2,,,1.0,False,,0.42923,14,False,17.07,10,0.0,0.7869379014989294,0.0,0.0,0.0,0.0,0.20021413276231262,0.004282655246252677,0.0,0.008565310492505354
11174,61,375,19,2,6,8,3,5,9,1,4,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,1,2,,,1.0,False,,0.5241,15,False,17.07,10,0.0,0.5750507099391481,0.0030425963488843813,0.0,0.06085192697768762,0.10141987829614611,0.0,0.20081135902636904,0.007099391480730197,0.05172413793103448
11175,61,376,19,3,6,8,1,5,9,2,4,7,3.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,1,2,,,1.0,False,,0.52982,16,False,17.07,10,0.14818548387096775,0.6320564516129032,0.058467741935483875,0.0,0.0,0.0,0.10685483870967742,0.0,0.05040322580645154,0.004032258064516104
11176,61,377,19,1,5,7,3,4,8,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,False,,0.39322,17,False,17.07,10,0.0,0.7022132796780683,0.11871227364185097,0.0,0.0,0.0,0.0,0.0,0.0,0.17907444668008063
11177,61,378,19,2,6,9,1,4,7,3,5,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,False,,0.43174,18,False,17.07,10,0.14585635359116036,0.6784530386740331,0.0,0.0011049723756906078,0.0,0.0,0.016574585635359115,0.0,0.07624309392265197,0.08176795580110484
11178,61,379,19,1,4,7,3,5,9,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,1,2,,,1.0,False,,0.43903,19,False,17.07,10,0.0,0.3876923076923078,0.15897435897435902,0.0,0.0,0.17538461538461533,0.0,0.11384615384615387,0.0,0.16410256410256396
11179,61,380,19,2,6,7,1,4,9,3,5,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,1,2,,,1.0,False,,0.46906,20,False,17.07,10,0.13510520487264652,0.16389811738648946,0.007751937984496125,0.0,0.0,0.0,0.3853820598006645,0.0,0.05426356589147291,0.2535991140642305
11180,61,381,20,3,5,7,1,6,8,2,4,9,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,1,3,,,1.0,False,,0.89603,1,False,17.07,10,0.00303951367781155,0.2624113475177305,0.16210739614994935,0.0,0.010131712259371834,0.0,0.18946301925025325,0.0,0.1509625126646403,0.22188449848024314
11181,61,382,20,1,4,9,3,6,8,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,1,3,,,0.0,False,,0.47891,2,False,17.07,10,0.3596966413867823,0.29360780065005415,0.011917659804983747,0.0,0.0,0.0,0.021668472372697693,0.0,0.27843986998916576,0.034669555796316295
11182,61,383,20,3,4,8,1,6,9,2,5,7,1.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,1,3,,,1.0,False,,0.64495,3,False,17.07,10,0.15005599104143333,0.19148936170212763,0.22844344904815236,0.0,0.11198208286674141,0.0,0.1298992161254199,0.09854423292273237,0.010078387458006636,0.07950727883538629
11183,61,384,20,1,6,8,2,5,9,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,1,3,,,1.0,False,,0.75549,4,False,17.07,10,0.007608695652173858,0.0,0.3749999999999999,0.18478260869565236,0.003260869565217391,0.09565217391304343,0.2630434782608696,0.04021739130434785,0.0,0.030434782608695594
11184,61,385,20,3,6,9,2,4,7,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,1,3,,,0.0,False,,0.67483,5,False,17.07,10,0.18246687054026506,0.2619775739041794,0.27319062181447495,0.0,0.18960244648318042,0.0,0.0,0.00917431192660548,0.07849133537206937,0.005096839959225281
11185,61,386,20,3,5,7,2,4,9,1,6,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,1,3,,,1.0,False,,0.64106,6,False,17.07,10,0.16380297823596804,0.010309278350515467,0.3860252004581901,0.0011454753722794963,0.010309278350515465,0.0,0.12600229095074458,0.12829324169530357,0.0,0.1741122565864833
11186,61,387,20,2,5,9,1,4,8,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,1,3,,,1.0,False,,1.4001,7,False,17.07,10,0.0,0.25763747454175157,0.21486761710794292,0.0,0.22810590631364555,0.030549898167006102,0.09877800407331974,0.007128309572301373,0.08553971486761713,0.07739307535641551
11187,61,388,20,3,5,8,2,4,7,1,6,9,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,1,3,,,1.0,False,,0.44651,8,False,17.07,10,0.0,0.006666666666666667,0.528888888888889,0.052222222222222205,0.03555555555555556,0.0,0.0,0.16555555555555557,0.0022222222222222227,0.2088888888888888
11188,61,389,20,2,5,8,1,6,7,3,4,9,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,1,3,,,0.0,False,,0.54935,9,False,17.07,10,0.10922330097087385,0.2220873786407767,0.0,0.0,0.004854368932038835,0.0012135922330097088,0.3203883495145633,0.003640776699029096,0.0,0.33859223300970853
11189,61,390,20,3,5,9,2,6,7,1,4,8,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,1,3,,,0.0,False,,0.53167,10,False,17.07,10,0.3470824949698189,0.0663983903420523,0.0,0.0,0.0,0.0,0.386317907444668,0.19718309859154934,0.0,0.0030181086519114686
11190,61,391,20,1,5,7,2,4,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,1,3,,,1.0,False,,0.57876,11,False,17.07,10,0.07415036045314125,0.08959835221421211,0.3666323377960865,0.0,0.019567456230689905,0.1441812564366632,0.25746652935118436,0.01235839340885685,0.0030895983522142125,0.03295571575695155
11191,61,392,20,1,5,8,2,6,9,3,4,7,1.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,1,3,,,0.0,False,,0.91336,12,False,17.07,10,0.4665249734325188,0.029755579171094584,0.05844845908607865,0.10520722635494134,0.0,0.06588735387885225,0.0,0.22422954303931988,0.0,0.04994686503719451
11192,61,393,20,3,5,9,1,6,7,2,4,8,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,1,3,,,1.0,False,,0.75982,13,False,17.07,10,0.1846153846153846,0.0,0.4604395604395604,0.0,0.07802197802197797,0.0,0.0,0.001098901098901099,0.24835164835164839,0.027472527472527444
11193,61,394,20,3,5,8,2,6,7,1,4,9,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,1,3,,,1.0,False,,0.50293,14,False,17.07,10,0.0,0.17750826901874314,0.48180815876515987,0.0,0.07497243660418963,0.03969128996692396,0.1598676957001101,0.030871003307607472,0.0033076074972436605,0.031973539140022024
11194,61,395,20,2,4,9,3,5,7,1,6,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,1,3,,,1.0,False,,0.82893,15,False,17.07,10,0.0,0.17222222222222214,0.3677777777777778,0.07777777777777783,0.0,0.0,0.09999999999999988,0.0,0.13999999999999999,0.1422222222222223
11195,61,396,20,3,6,9,1,4,7,2,5,8,1.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,1,3,,,1.0,False,,0.6755,16,False,17.07,10,0.24999999999999994,0.21153846153846162,0.38663967611336036,0.0,0.0,0.0,0.10121457489878541,0.0,0.03441295546558707,0.016194331983805543
11196,61,397,20,1,5,7,3,6,8,2,4,9,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,1,3,,,1.0,False,,0.70613,17,False,17.07,10,0.25986842105263164,0.0,0.44736842105263164,0.0,0.0,0.0,0.14583333333333334,0.1370614035087719,0.002192982456140351,0.007675438596491146
11197,61,398,20,3,6,8,1,5,7,2,4,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,1,3,,,1.0,False,,0.6415,18,False,17.07,10,0.21891058581706066,0.0,0.2744090441932168,0.0,0.0,0.05138746145940391,0.2672147995889004,0.15621788283658786,0.0,0.03186022610483043
11198,61,399,20,2,6,9,3,5,8,1,4,7,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,1,3,,,1.0,False,,0.51217,19,False,17.07,10,0.12975391498881436,0.0,0.4451901565995525,0.0,0.020134228187919465,0.0,0.0011185682326621926,0.3758389261744967,0.0,0.02796420581655476
11199,61,400,20,1,6,7,2,4,8,3,5,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,1,3,,,0.0,False,,0.43897,20,False,17.07,10,0.0944881889763779,0.37795275590551175,0.06524184476940374,0.0,0.0,0.0,0.0,0.1541057367829022,0.0,0.3082114735658043
11200,62,1,1,1,5,8,2,6,9,3,4,7,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,False,,1.5959,1,True,20.76,1,0.0,0.04660587639311046,0.0,0.11144883485309014,0.08611955420466055,0.624113475177305,0.0,0.0,0.12563323201621074,0.006079027355623099
11201,62,2,1,1,4,8,2,6,9,3,5,7,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,False,,0.49818,2,True,20.76,1,0.0,0.13897280966767378,0.0,0.0,0.0,0.7824773413897279,0.0,0.0,0.07049345417925483,0.008056394763343404
11202,62,3,1,3,6,8,2,4,9,1,5,7,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,False,,0.5773,3,True,20.76,1,0.0,0.0,0.1447236180904522,0.28040201005025117,0.0,0.5708542713567839,0.0,0.0,0.0,0.004020100502512663
11203,62,4,1,2,5,7,1,6,9,3,4,8,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,False,,0.76047,4,True,20.76,1,0.11874999999999998,0.0,0.0,0.036458333333333336,0.0,0.3697916666666668,0.0,0.0,0.36354166666666676,0.1114583333333332
11204,62,5,1,1,6,8,3,5,7,2,4,9,1.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,False,,0.77518,5,True,20.76,1,0.08796764408493435,0.0,0.0,0.0,0.17290192113245703,0.5470171890798786,0.010111223458038422,0.1365015166835187,0.0,0.04550050556117287
11205,62,6,1,3,4,9,2,6,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,False,,1.5334,6,True,20.76,1,0.07186234817813761,0.0,0.0,0.07995951417004049,0.4574898785425103,0.3289473684210527,0.0,0.0,0.0,0.06174089068825911
11206,62,7,1,2,6,8,3,4,9,1,5,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,False,,0.55642,7,True,20.76,1,0.0,0.1320754716981132,0.0,0.2651991614255764,0.0,0.5020964360587002,0.0,0.0733752620545074,0.0,0.027253668763102725
11207,62,8,1,2,5,9,3,6,8,1,4,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,2,6,,,0.0,False,,0.87499,8,True,20.76,1,0.0,0.25627615062761505,0.0010460251046025104,0.0,0.3608786610878661,0.2604602510460252,0.0,0.003138075313807531,0.104602510460251,0.013598326359832635
11208,62,9,1,2,6,7,1,5,9,3,4,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,False,,0.66501,9,True,20.76,1,0.0010593220338983053,0.10805084745762716,0.0010593220338983053,0.0,0.1408898305084745,0.22245762711864392,0.41843220338983067,0.0,0.07944915254237293,0.02860169491525424
11209,62,10,1,2,6,8,3,5,9,1,4,7,2.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,2,6,,,0.0,False,,0.67981,10,True,20.76,1,0.003154574132492114,0.0,0.0,0.0,0.7570977917981072,0.16508937960042064,0.0,0.0,0.002103049421661409,0.07255520504731859
11210,62,11,1,2,6,8,1,5,7,3,4,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,False,,0.53481,11,True,20.76,1,0.0,0.05769230769230774,0.0,0.0,0.2368421052631578,0.5981781376518218,0.0010121457489878543,0.10222672064777334,0.0,0.004048582995951417
11211,62,12,1,1,4,9,3,5,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,False,,0.54943,12,True,20.76,1,0.0,0.0,0.0,0.10932798395185565,0.15646940822467395,0.7291875626880642,0.0,0.0,0.0,0.0050150451354062184
11212,62,13,1,3,5,8,2,6,9,1,4,7,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,False,,0.54021,13,True,20.76,1,0.0,0.04531722054380657,0.0,0.0,0.08056394763343404,0.7814702920443102,0.0,0.0,0.08962739174219544,0.0030211480362537764
11213,62,14,1,3,4,7,1,5,8,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,False,,0.79449,14,True,20.76,1,0.0,0.05691056910569111,0.0,0.14939024390243905,0.1544715447154472,0.3699186991869919,0.0,0.0,0.258130081300813,0.011178861788617734
11214,62,15,1,1,5,8,3,6,9,2,4,7,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,2,6,,,1.0,False,,0.71284,15,True,20.76,1,0.0,0.0,0.09439834024896261,0.0,0.035269709543568464,0.6244813278008299,0.0,0.0,0.17738589211618255,0.06846473029045634
11215,62,16,1,2,5,9,1,6,7,3,4,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,6,,,1.0,False,,1.1121,16,True,20.76,1,0.06688241639697957,0.0,0.0021574973031283713,0.11650485436893203,0.08090614886731393,0.49946062567421795,0.13484358144552308,0.0,0.056094929881337637,0.04314994606256743
11216,62,17,1,3,4,8,2,6,9,1,5,7,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,False,,0.95057,17,True,20.76,1,0.0,0.10316649642492337,0.0,0.08171603677221655,0.0,0.5556690500510726,0.0,0.0,0.23186925434116443,0.027579162410623033
11217,62,18,1,2,4,7,3,6,8,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,2,6,,,0.0,False,,0.67742,18,True,20.76,1,0.0,0.0,0.0,0.0,0.1261444557477111,0.3357070193285861,0.0,0.2248219735503561,0.23804679552390648,0.0752797558494404
11218,62,19,1,1,5,8,3,6,9,2,4,7,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,2,6,,,1.0,False,,0.65164,19,True,20.76,1,0.0,0.001049317943336831,0.0692549842602308,0.046169989506820566,0.0,0.5750262329485835,0.0,0.0,0.27701993704092337,0.031479538300104803
11219,62,20,1,3,5,8,2,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,False,,1.0029,20,True,20.76,1,0.07294832826747716,0.0,0.0,0.26747720364741645,0.0,0.46605876393110446,0.09422492401215814,0.0,0.0,0.09929078014184389
11220,62,21,2,1,4,7,2,5,8,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,3,9,,,1.0,False,,0.9556,1,True,20.76,1,0.0,0.0,0.0,0.0241206030150755,0.342713567839196,0.5899497487437185,0.0,0.0,0.04020100502512564,0.003015075376884422
11221,62,22,2,2,5,8,3,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,3,9,,,0.0,False,,0.57878,2,True,20.76,1,0.005291005291005292,0.0,0.0,0.16719576719576734,0.26243386243386246,0.0021164021164021165,0.07301587301587302,0.23492063492063492,0.1259259259259259,0.12910052910052902
11222,62,23,2,3,6,8,1,5,7,2,4,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,3,9,,,0.0,False,,1.0418,3,True,20.76,1,0.0,0.0,0.0,0.06262626262626261,0.7070707070707071,0.1151515151515151,0.02525252525252525,0.0,0.07777777777777777,0.01212121212121212
